make,price,body_type,type,doors,warranty,mileage,gearbox,metallic,seller,seats,engine_size,empty_weight,non_smoker_vehicle,country,power_kwh,age,fuel_type,co2_emissions,fuel_consumption_comb,safety_security_kmeans,comfort_convenience_kmeans,entertainment_kmeans,extras_kmeans,general_inspection_2,full_service_history_2,upholstery_2,previous_owner_2,taxi_or_rental_car_2,emission_class_euro
Volvo,41450,Off-Road/Pick-up,Used,5,2,20001.0,Automatic,1,Dealer,5,1477.0,1722.0,0,BE,120.0,2,Benzine,147.0,218.4,0,0,0,0,0,0,Other,Other,No,6
Volvo,41980,Off-Road/Pick-up,Used,5,0,1435.0,Automatic,1,Dealer,5,1477.0,1625.0,0,DE,120.0,1,Benzine,147.0,218.4,2,2,2,0,0,0,Other,1 owner,Yes,6
Volvo,37000,Off-Road/Pick-up,Used,5,1,93472.0,Automatic,0,Dealer,7,2400.0,2107.0,0,ES,147.0,5,Diesel,151.0,325.784,1,0,0,0,0,0,Other,Other,No,6
Volvo,28680,Off-Road/Pick-up,Used,5,1,66057.0,Automatic,1,Dealer,5,1969.0,1865.0,1,DE,140.0,5,Diesel,124.0,192.4596,2,2,1,2,1,1,Leather,1 owner,No,6
Volvo,35900,Off-Road/Pick-up,Used,5,1,115795.0,Automatic,0,Dealer,5,1969.0,1791.0,0,ES,140.0,3,Diesel,144.0,192.4596,1,0,0,0,0,0,Other,Other,No,6
Volvo,37000,Off-Road/Pick-up,Used,5,1,93472.0,Automatic,0,Dealer,7,2400.0,2107.0,0,ES,147.0,5,Diesel,151.0,325.784,1,0,0,0,0,0,Other,Other,No,6
Volvo,29900,Off-Road/Pick-up,Used,4,0,64460.0,Automatic,0,Dealer,5,1969.0,1987.5,1,DE,140.0,5,Diesel,124.0,192.4596,1,2,2,2,1,1,Leather,1 owner,No,6
Volvo,48890,Off-Road/Pick-up,Used,5,0,80470.0,Automatic,1,Dealer,5,1969.0,2120.0,0,DE,173.0,3,Diesel,158.0,221.13831775700945,2,1,2,0,0,0,Leather,1 owner,No,6
Volvo,39490,Off-Road/Pick-up,Used,5,0,64200.0,Automatic,1,Dealer,5,1969.0,2051.0,0,DE,173.0,3,Diesel,158.0,192.4596,2,2,2,2,0,0,Leather,1 owner,No,6
Volvo,36440,Off-Road/Pick-up,Used,5,2,25718.0,Automatic,1,Dealer,5,1969.0,1771.0,1,DE,140.0,3,Benzine,167.0,241.32705882352943,2,1,2,1,0,1,Leather,1 owner,No,6
Volvo,27780,Off-Road/Pick-up,Used,5,0,71300.0,Manual,1,Dealer,5,1969.0,1650.0,1,DE,110.0,3,Diesel,127.0,185.27999999999994,2,2,2,2,1,1,Leather,1 owner,No,6
Volvo,28900,Off-Road/Pick-up,Used,4,0,64460.0,Automatic,0,Dealer,5,1969.0,1987.5,1,DE,140.0,5,Diesel,124.0,192.4596,1,2,2,2,1,1,Leather,1 owner,No,6
Volvo,36990,Off-Road/Pick-up,Used,5,0,68000.0,Automatic,1,Dealer,5,1969.0,2051.0,0,DE,173.0,4,Diesel,158.0,192.4596,2,2,2,1,0,0,Leather,1 owner,No,6
Volvo,37850,Off-Road/Pick-up,Used,5,1,59613.0,Manual,1,Dealer,5,1969.0,1764.0,1,DE,110.0,3,Diesel,131.0,191.63764705882355,2,2,2,2,2,1,Leather,1 owner,No,6
Volvo,36900,Off-Road/Pick-up,Used,5,0,43700.0,Automatic,0,Dealer,5,1969.0,1823.0,1,DE,140.0,4,Diesel,131.0,193.0,2,2,2,1,1,1,Leather,1 owner,No,6
Volvo,47690,Off-Road/Pick-up,Used,5,0,77742.0,Automatic,1,Dealer,5,1969.0,2184.0,0,DE,173.0,3,Diesel,158.0,221.13831775700945,2,2,1,0,0,0,Leather,1 owner,No,6
Volvo,39890,Off-Road/Pick-up,Used,5,0,106800.0,Automatic,0,Dealer,5,1969.0,2051.0,1,DE,173.0,3,Diesel,158.0,192.4596,2,2,2,1,0,1,Leather,1 owner,No,6
Volvo,31950,Off-Road/Pick-up,Used,5,0,32750.0,Automatic,0,Dealer,5,1969.0,1681.0,1,DE,110.0,3,Diesel,131.0,193.0,2,2,2,2,1,1,Other,1 owner,No,6
Volvo,37940,Off-Road/Pick-up,Used,5,0,76871.0,Automatic,1,Dealer,5,1969.0,1987.5,0,DE,184.0,4,Benzine,178.0,241.32705882352943,2,2,2,1,0,0,Leather,Other,Yes,6
Volvo,48990,Off-Road/Pick-up,Used,4,1,82500.0,Automatic,1,Dealer,5,1969.0,2171.0,1,DE,173.0,5,Diesel,149.0,221.13831775700945,2,2,2,2,1,1,Leather,Other,No,6
Volvo,33910,Off-Road/Pick-up,Used,5,1,17816.0,Manual,1,Dealer,5,1969.0,1920.0,1,DE,110.0,3,Diesel,131.0,191.63764705882355,2,1,1,2,2,1,Other,1 owner,No,6
Volvo,32980,Off-Road/Pick-up,Used,5,2,76169.0,Automatic,1,Dealer,5,1969.0,1823.0,1,DE,140.0,4,Diesel,131.0,193.0,2,2,2,2,1,1,Leather,1 owner,No,6
Volvo,49900,Off-Road/Pick-up,Used,4,1,75000.0,Automatic,1,Dealer,7,1969.0,2171.0,1,DE,173.0,5,Diesel,149.0,221.13831775700945,2,2,2,2,0,1,Leather,1 owner,No,6
Volvo,49900,Off-Road/Pick-up,Used,4,1,52000.0,Automatic,1,Dealer,5,1969.0,1987.5,1,DE,145.0,1,Diesel,144.0,192.4596,2,2,2,2,1,1,Leather,1 owner,No,6
Volvo,43990,Off-Road/Pick-up,Used,5,0,46000.0,Automatic,1,Dealer,5,1969.0,2184.0,0,DE,173.0,3,Diesel,158.0,221.13831775700945,2,2,2,1,0,0,Other,1 owner,No,6
Volvo,53500,Off-Road/Pick-up,Used,5,1,68736.0,Automatic,1,Dealer,7,1969.0,2009.0,0,ES,173.0,4,Diesel,151.0,221.13831775700945,1,0,0,0,0,0,Other,Other,No,6
Volvo,35900,Off-Road/Pick-up,Used,5,0,49700.0,Automatic,0,Dealer,5,1969.0,1684.0,1,DE,182.0,3,Benzine,164.0,227.03999999999994,2,2,2,2,1,1,Leather,1 owner,No,6
Volvo,47890,Off-Road/Pick-up,Used,5,0,32417.0,Automatic,1,Dealer,5,1969.0,1987.5,0,DE,228.0,3,Benzine,181.0,241.32705882352943,2,1,2,0,0,0,Leather,Other,No,6
Volvo,34990,Off-Road/Pick-up,Used,5,0,33950.0,Automatic,0,Dealer,5,1969.0,1722.0,0,DE,140.0,3,Benzine,154.0,227.03999999999994,2,2,2,1,2,1,Other,1 owner,No,6
Volvo,46600,Off-Road/Pick-up,Employee's car,4,1,16500.0,Automatic,1,Dealer,5,1969.0,1987.5,1,DE,145.0,1,Diesel,144.0,192.4596,2,2,1,2,2,1,Leather,1 owner,No,6
Volvo,35999,Off-Road/Pick-up,Used,5,2,31613.0,Automatic,1,Dealer,5,1477.0,1722.0,0,BE,120.0,2,Benzine,147.0,218.4,0,0,0,0,0,0,Other,Other,No,6
Volvo,39900,Off-Road/Pick-up,Used,5,1,99186.0,Automatic,0,Dealer,5,1969.0,2009.0,0,ES,140.0,4,Diesel,151.0,221.13831775700945,1,0,0,0,0,0,Other,Other,No,6
Volvo,35490,Off-Road/Pick-up,Used,5,1,167090.0,Automatic,0,Dealer,7,1969.0,2171.0,0,ES,173.0,4,Diesel,151.0,221.13831775700945,0,0,0,0,0,0,Other,Other,No,6
Volvo,19990,Off-Road/Pick-up,Used,5,1,156574.0,Automatic,0,Dealer,5,1969.0,1987.5,0,ES,133.0,8,Diesel,144.0,192.4596,0,0,0,0,0,0,Other,Other,No,6
Volvo,28990,Off-Road/Pick-up,Used,5,1,44000.0,Manual,1,Dealer,5,1477.0,1574.0,0,DE,120.0,3,Benzine,142.0,208.57846153846154,2,2,2,1,0,0,Leather,1 owner,No,6
Volvo,35975,Off-Road/Pick-up,Used,5,0,17313.0,Automatic,1,Dealer,5,1477.0,1625.0,1,DE,120.0,2,Benzine,147.0,218.4,2,2,2,2,1,1,Leather,1 owner,No,6
Volvo,39500,Off-Road/Pick-up,Used,5,2,28892.0,Automatic,1,Dealer,5,1477.0,1722.0,0,BE,120.0,1,Benzine,147.0,218.4,0,0,0,0,0,0,Other,Other,No,6
Volvo,42750,Off-Road/Pick-up,Used,5,1,24255.0,Automatic,1,Dealer,5,1969.0,1967.0,1,DE,145.0,1,Diesel,144.0,192.4596,2,2,2,2,2,1,Leather,1 owner,No,6
Volvo,42500,Off-Road/Pick-up,Used,5,1,93616.0,Automatic,0,Dealer,7,1969.0,2009.0,0,ES,173.0,4,Diesel,151.0,221.13831775700945,1,0,0,0,0,0,Other,Other,No,6
Volvo,36450,Off-Road/Pick-up,Used,5,1,36450.0,Automatic,0,Dealer,5,1969.0,1735.0,1,DE,140.0,3,Diesel,131.0,193.0,2,2,1,2,1,1,Leather,1 owner,No,6
Volvo,41500,Off-Road/Pick-up,Used,5,1,27500.0,Automatic,0,Dealer,5,1969.0,1666.0,0,ES,140.0,3,Diesel,141.0,177.56,1,0,0,0,0,0,Other,Other,No,6
Volvo,44400,Off-Road/Pick-up,Used,5,1,44395.0,Automatic,1,Dealer,5,1969.0,2184.0,1,DE,173.0,4,Diesel,158.0,221.13831775700945,2,2,2,2,1,1,Leather,1 owner,No,6
Volvo,51990,Off-Road/Pick-up,Used,5,0,53100.0,Automatic,1,Dealer,5,1969.0,2184.0,0,DE,173.0,3,Diesel,158.0,221.13831775700945,2,2,2,1,0,0,Leather,1 owner,No,6
Volvo,41440,Off-Road/Pick-up,Demonstration,5,1,15849.0,Automatic,1,Dealer,5,1477.0,1625.0,1,DE,120.0,1,Benzine,150.0,218.4,2,2,2,1,2,1,Leather,1 owner,No,6
Volvo,37500,Off-Road/Pick-up,Used,5,2,16022.0,Automatic,1,Dealer,5,1969.0,1722.0,0,BE,110.0,1,Diesel,131.0,193.0,0,0,0,0,0,0,Other,Other,No,6
Volvo,32875,Off-Road/Pick-up,Used,5,0,12469.0,Manual,1,Dealer,5,1477.0,1722.0,0,DE,120.0,2,Benzine,142.0,208.57846153846154,2,2,2,0,0,0,Other,1 owner,Yes,6
Volvo,35990,Off-Road/Pick-up,Used,5,0,49000.0,Automatic,1,Dealer,5,1969.0,1735.0,0,DE,140.0,3,Diesel,131.0,193.0,2,2,2,1,0,0,Leather,1 owner,No,6
Volvo,9990,Off-Road/Pick-up,Used,4,0,226867.0,Manual,0,Dealer,5,2400.0,1987.5,1,DE,120.0,13,Diesel,199.0,247.04,1,1,1,1,1,1,Other,Other,No,6
Volvo,12495,Off-Road/Pick-up,Used,5,1,163465.0,Manual,1,Dealer,5,1984.0,1834.0,1,BE,100.0,10,Diesel,139.0,210.36999999999998,0,1,1,0,0,0,Leather,Other,No,6
Volvo,26490,Off-Road/Pick-up,Used,5,1,123413.0,Manual,1,Dealer,5,1969.0,1987.5,1,BE,110.0,4,Diesel,154.0,191.63764705882355,2,2,2,2,0,1,Leather,1 owner,No,6
Volvo,33250,Off-Road/Pick-up,Used,5,2,101830.0,Automatic,1,Dealer,5,1969.0,1987.5,1,BE,140.0,5,Diesel,136.0,192.4596,2,2,2,1,0,1,Leather,1 owner,No,6
Volvo,38995,Off-Road/Pick-up,Used,5,0,124053.0,Automatic,1,Dealer,7,1969.0,2171.0,1,BE,165.0,6,Diesel,152.0,221.13831775700945,2,2,1,2,0,0,Leather,1 owner,No,6
Volvo,13490,Off-Road/Pick-up,Used,4,1,149000.0,Manual,1,Dealer,5,2400.0,1987.5,1,DE,120.0,10,Diesel,151.0,247.04,1,2,1,1,1,1,Leather,1 owner,No,6
Volvo,33990,Off-Road/Pick-up,Used,5,0,135756.0,Automatic,0,Dealer,7,1969.0,2171.0,1,BE,140.0,6,Diesel,136.0,221.13831775700945,1,1,1,0,0,0,Leather,Other,No,6
Volvo,25900,Off-Road/Pick-up,Used,4,0,90200.0,Automatic,0,Dealer,5,2400.0,1987.5,0,DE,162.0,6,Diesel,144.0,236.10333333333335,1,2,0,1,2,0,Leather,Other,No,6
Volvo,13900,Off-Road/Pick-up,Used,5,1,111131.0,Manual,1,Dealer,5,1984.0,1617.0,0,BE,100.0,9,Diesel,139.0,210.36999999999998,1,1,1,0,0,0,Leather,Other,No,6
Volvo,14800,Off-Road/Pick-up,Used,5,1,109793.0,Automatic,1,Dealer,5,1984.0,1628.0,0,BE,121.0,10,Diesel,178.0,231.60000000000002,1,1,1,0,0,0,Leather,Other,No,6
Volvo,34490,Off-Road/Pick-up,Used,5,1,97200.0,Automatic,1,Dealer,5,1969.0,2016.0,0,DE,228.0,3,Benzine,181.0,241.32705882352943,2,2,2,2,0,0,Leather,1 owner,No,6
Volvo,39990,Off-Road/Pick-up,Used,4,1,147400.0,Automatic,1,Dealer,5,1969.0,2171.0,1,DE,187.0,5,Benzine,176.0,248.26666666666668,2,2,2,1,2,0,Leather,Other,No,6
Volvo,40850,Off-Road/Pick-up,Used,5,2,51843.0,Automatic,1,Dealer,5,1969.0,1837.0,1,BE,184.0,4,Benzine,172.0,248.64000000000001,2,2,1,1,0,1,Leather,1 owner,No,6
Volvo,31890,Off-Road/Pick-up,Used,5,1,30330.0,Automatic,1,Dealer,5,1969.0,1698.0,0,ES,140.0,4,Diesel,131.0,193.0,1,0,0,0,0,0,Other,Other,No,6
Volvo,30890,Off-Road/Pick-up,Used,5,1,160486.0,Automatic,0,Dealer,7,1969.0,2009.0,0,ES,173.0,5,Diesel,151.0,221.13831775700945,1,0,0,0,0,0,Other,Other,No,6
Volvo,31999,Off-Road/Pick-up,Used,5,1,172000.0,Automatic,1,Dealer,5,1969.0,1846.0,0,ES,173.0,4,Diesel,144.0,192.4596,1,0,0,0,0,0,Other,Other,No,6
Volvo,19400,Off-Road/Pick-up,Used,5,2,149923.0,Manual,1,Dealer,5,1969.0,1987.5,1,BE,110.0,6,Diesel,117.0,191.63764705882355,1,1,1,0,0,1,Other,1 owner,No,6
Volvo,31999,Off-Road/Pick-up,Used,5,1,175000.0,Automatic,0,Dealer,5,1969.0,1843.0,0,ES,145.0,2,Diesel,144.0,192.4596,1,0,0,0,0,0,Other,Other,No,6
Volvo,33690,Off-Road/Pick-up,Used,5,1,163799.0,Automatic,0,Dealer,7,1969.0,2171.0,0,ES,173.0,4,Diesel,151.0,221.13831775700945,0,0,0,0,0,0,Other,Other,No,6
Volvo,53990,Off-Road/Pick-up,Used,5,0,57000.0,Automatic,1,Dealer,5,1969.0,2040.0,0,DE,228.0,3,Benzine,187.0,248.26666666666668,2,2,2,1,0,0,Leather,1 owner,No,6
Volvo,25900,Off-Road/Pick-up,Used,4,0,124000.0,Automatic,1,Dealer,5,2400.0,1987.5,1,DE,163.0,9,Diesel,169.0,236.10333333333335,1,2,1,2,1,1,Leather,Other,No,6
Volvo,29850,Off-Road/Pick-up,Used,5,2,44667.0,Automatic,1,Dealer,5,2400.0,1665.0,1,BE,140.0,4,Diesel,149.0,220.02,2,2,0,1,0,1,Leather,1 owner,No,6
Volvo,21880,Off-Road/Pick-up,Used,5,1,110326.0,Automatic,1,Dealer,5,2400.0,1728.0,0,DE,140.0,7,Diesel,151.0,236.10333333333335,1,2,2,0,1,0,Other,Other,No,6
Volvo,27900,Off-Road/Pick-up,Used,5,1,102990.0,Manual,1,Dealer,5,1969.0,1802.0,0,ES,140.0,4,Diesel,144.0,191.63764705882355,1,0,0,0,0,0,Other,Other,No,6
Volvo,19950,Off-Road/Pick-up,Used,5,1,72848.0,Automatic,1,Dealer,5,1969.0,1617.0,0,BE,177.0,9,Benzine,198.0,241.32705882352943,1,1,1,0,0,0,Leather,Other,No,6
Volvo,36999,Off-Road/Pick-up,Used,5,1,64138.0,Automatic,0,Dealer,5,1969.0,1905.0,0,BE,228.0,5,Benzine,174.0,241.32705882352943,1,2,1,2,0,0,Leather,1 owner,No,6
Volvo,22850,Off-Road/Pick-up,Used,5,0,114500.0,Automatic,1,Dealer,5,2400.0,1723.0,0,DE,162.0,7,Diesel,149.0,236.10333333333335,1,2,2,1,0,0,Other,Other,No,6
Volvo,19975,Off-Road/Pick-up,Used,5,1,97264.0,Automatic,0,Dealer,7,2400.0,2171.0,0,ES,147.0,8,Diesel,151.0,325.784,0,0,0,0,0,0,Other,Other,No,6
Volvo,32990,Off-Road/Pick-up,Used,5,0,42060.0,Automatic,1,Dealer,5,1969.0,1722.0,1,BE,110.0,2,Diesel,131.0,193.0,1,2,1,0,0,0,Leather,1 owner,No,6
Volvo,34400,Off-Road/Pick-up,Used,5,1,59000.0,Automatic,0,Dealer,5,1969.0,1846.0,0,ES,173.0,4,Diesel,144.0,192.4596,1,0,0,0,0,0,Other,Other,No,6
Volvo,28690,Off-Road/Pick-up,Used,5,1,176354.0,Automatic,0,Dealer,5,1969.0,1987.5,0,ES,173.0,4,Diesel,144.0,192.4596,0,0,0,0,0,0,Other,Other,No,6
Volvo,29850,Off-Road/Pick-up,Used,5,0,108569.0,Automatic,1,Dealer,5,1969.0,1735.0,1,DE,140.0,3,Diesel,131.0,193.0,2,2,0,1,1,1,Leather,1 owner,No,6
Volvo,42500,Off-Road/Pick-up,Used,5,1,93616.0,Automatic,0,Dealer,7,1969.0,2009.0,0,ES,173.0,4,Diesel,151.0,221.13831775700945,1,0,0,0,0,0,Other,Other,No,6
Volvo,25480,Off-Road/Pick-up,Used,5,2,97884.0,Manual,0,Dealer,5,1969.0,1650.0,1,DE,110.0,3,Diesel,127.0,185.27999999999994,2,2,2,1,0,1,Other,1 owner,No,6
Volvo,50990,Off-Road/Pick-up,Demonstration,5,1,82000.0,Automatic,1,Dealer,7,1969.0,2050.0,1,BE,173.0,3,Diesel,208.0,221.13831775700945,2,2,2,2,0,1,Leather,1 owner,No,6
Volvo,26990,Off-Road/Pick-up,Used,5,0,129837.0,Manual,1,Dealer,5,1969.0,1987.5,1,BE,110.0,3,Diesel,154.0,191.63764705882355,2,2,2,1,0,1,Leather,1 owner,No,6
Volvo,24900,Off-Road/Pick-up,Used,5,1,48128.0,Automatic,0,Dealer,5,1969.0,1664.0,0,ES,110.0,4,Diesel,141.0,177.56,1,0,0,0,0,0,Other,Other,No,6
Volvo,28390,Off-Road/Pick-up,Used,5,0,91441.0,Manual,1,Dealer,5,1969.0,1854.0,0,DE,140.0,5,Diesel,117.0,191.63764705882355,2,2,2,0,0,0,Leather,Other,No,6
Volvo,34990,Off-Road/Pick-up,Used,5,1,82480.0,Automatic,1,Dealer,5,1969.0,1987.5,1,BE,140.0,4,Diesel,144.0,192.4596,2,2,2,1,0,0,Leather,1 owner,No,6
Volvo,37980,Off-Road/Pick-up,Used,5,0,90009.0,Automatic,1,Dealer,5,1969.0,2051.0,1,DE,173.0,3,Diesel,159.0,192.4596,2,2,1,2,1,1,Leather,1 owner,No,6
Volvo,30890,Off-Road/Pick-up,Used,5,1,160486.0,Automatic,0,Dealer,7,1969.0,2009.0,0,ES,173.0,5,Diesel,151.0,221.13831775700945,1,0,0,0,0,0,Other,Other,No,6
Volvo,34900,Off-Road/Pick-up,Used,5,1,40249.0,Automatic,0,Dealer,5,2000.0,1987.5,0,ES,140.0,2,Diesel,144.0,200.90323057773838,0,0,0,0,0,0,Other,Other,No,6
Volvo,30850,Off-Road/Pick-up,Used,5,1,90750.0,Manual,1,Dealer,5,1969.0,1764.0,1,DE,140.0,3,Diesel,129.0,191.63764705882355,2,2,2,2,0,1,Leather,1 owner,No,6
Volvo,33410,Off-Road/Pick-up,Used,5,0,59000.0,Automatic,0,Dealer,5,1969.0,1681.0,0,DE,110.0,3,Diesel,127.0,193.0,2,2,1,2,1,1,Other,1 owner,No,6
Volvo,23990,Off-Road/Pick-up,Used,5,0,81181.0,Automatic,1,Dealer,5,1969.0,1987.5,1,BE,140.0,7,Diesel,124.0,192.4596,1,1,1,0,0,1,Leather,Other,No,6
Volvo,45995,Off-Road/Pick-up,Used,5,0,90000.0,Automatic,1,Dealer,5,1969.0,2136.0,1,BE,184.0,4,Benzine,187.0,248.26666666666668,2,2,2,2,0,1,Leather,1 owner,No,6
Volvo,27950,Off-Road/Pick-up,Used,5,1,56969.0,Manual,1,Dealer,5,1477.0,1574.0,1,BE,115.0,4,Benzine,146.0,208.57846153846154,2,2,2,1,0,1,Other,1 owner,No,6
Volvo,29980,Off-Road/Pick-up,Used,5,1,188369.0,Automatic,1,Dealer,5,1969.0,2171.0,1,DE,173.0,6,Diesel,149.0,221.13831775700945,2,2,1,0,2,1,Leather,1 owner,No,6
Volvo,55990,Off-Road/Pick-up,Used,5,0,54000.0,Automatic,1,Dealer,5,1969.0,2040.0,0,DE,228.0,3,Benzine,187.0,248.26666666666668,2,2,2,1,0,0,Leather,1 owner,No,6
Volvo,32990,Off-Road/Pick-up,Used,4,0,152700.0,Automatic,1,Dealer,7,1969.0,2171.0,0,DE,165.0,7,Diesel,154.0,221.13831775700945,1,2,2,2,1,1,Leather,Other,No,6
Volvo,28990,Off-Road/Pick-up,Used,5,2,100521.0,Automatic,0,Dealer,5,1969.0,1746.0,1,DE,110.0,3,Diesel,131.0,193.0,2,2,2,2,1,1,Other,1 owner,No,6
Volvo,30790,Off-Road/Pick-up,Used,5,2,66882.0,Automatic,0,Dealer,5,1969.0,1823.0,1,DE,140.0,4,Diesel,135.0,193.0,2,2,2,1,0,1,Other,1 owner,No,6
Volvo,34690,Off-Road/Pick-up,Used,5,0,90345.0,Automatic,1,Dealer,5,1969.0,1990.0,1,DE,173.0,4,Diesel,144.0,192.4596,2,1,2,2,1,1,Leather,1 owner,No,6
Volvo,40999,Off-Road/Pick-up,Used,5,2,99443.0,Automatic,1,Dealer,7,1969.0,2171.0,0,BE,173.0,5,Diesel,149.0,221.13831775700945,0,0,0,0,0,0,Other,Other,No,6
Volvo,25630,Off-Road/Pick-up,Used,5,1,128875.0,Automatic,0,Dealer,5,1969.0,1722.0,0,DE,110.0,3,Diesel,131.0,193.0,2,1,2,0,2,0,Other,1 owner,No,6
Volvo,46999,Off-Road/Pick-up,Used,5,1,68939.0,Automatic,1,Dealer,7,1969.0,2171.0,0,BE,173.0,5,Diesel,149.0,221.13831775700945,0,0,0,0,0,0,Other,Other,No,6
Volvo,42990,Off-Road/Pick-up,Used,4,1,74500.0,Automatic,1,Dealer,5,1969.0,1722.0,1,DE,140.0,3,Diesel,131.0,193.0,2,2,2,2,1,1,Leather,1 owner,No,6
Volvo,35935,Off-Road/Pick-up,Used,5,1,148612.0,Automatic,1,Dealer,5,1969.0,2184.0,1,DE,173.0,3,Diesel,158.0,221.13831775700945,2,2,2,2,2,0,Leather,1 owner,No,6
Volvo,29900,Off-Road/Pick-up,Used,4,1,39026.0,Manual,0,Dealer,5,1969.0,1722.0,1,DE,110.0,3,Diesel,131.0,185.27999999999994,2,2,1,2,1,1,Other,1 owner,No,6
Volvo,37890,Off-Road/Pick-up,Used,5,1,138600.0,Automatic,1,Dealer,5,1969.0,2051.0,1,DE,173.0,3,Diesel,158.0,192.4596,2,2,2,2,0,1,Leather,1 owner,No,6
Volvo,29890,Off-Road/Pick-up,Used,5,1,24600.0,Manual,0,Dealer,5,1477.0,1574.0,1,DE,120.0,3,Benzine,144.0,208.57846153846154,2,2,2,1,0,1,Other,1 owner,No,6
Volvo,35999,Off-Road/Pick-up,Used,5,2,33408.0,Automatic,1,Dealer,5,1969.0,1722.0,0,BE,140.0,3,Benzine,154.0,227.03999999999994,0,1,0,0,0,0,Other,Other,No,6
Volvo,26990,Off-Road/Pick-up,Used,5,0,111035.0,Automatic,1,Dealer,5,2400.0,1728.0,1,DE,140.0,5,Diesel,149.0,236.10333333333335,2,2,2,2,2,0,Leather,Other,No,6
Volvo,34500,Off-Road/Pick-up,Used,5,1,27000.0,Automatic,0,Dealer,5,1969.0,1655.0,0,BE,140.0,4,Benzine,156.0,227.03999999999994,1,1,1,1,0,0,Leather,1 owner,No,6
Volvo,29990,Off-Road/Pick-up,Used,5,0,58400.0,Automatic,1,Dealer,5,2400.0,2207.0,0,DE,147.0,9,Diesel,220.0,325.784,1,1,1,0,0,0,Leather,Other,No,6
Volvo,25990,Off-Road/Pick-up,Used,5,1,76990.0,Manual,0,Dealer,5,1477.0,1574.0,0,DE,120.0,3,Benzine,142.0,208.57846153846154,2,1,2,1,0,0,Other,1 owner,No,6
Volvo,29800,Off-Road/Pick-up,Used,5,0,85800.0,Manual,0,Dealer,5,1969.0,1985.0,1,DE,140.0,4,Diesel,166.0,191.63764705882355,2,2,1,1,2,1,Leather,1 owner,No,6
Volvo,11850,Off-Road/Pick-up,Used,5,0,252687.0,Automatic,1,Dealer,7,2400.0,2080.0,1,DE,136.0,14,Diesel,224.0,325.784,1,1,1,2,2,0,Leather,Other,Yes,6
Volvo,34499,Off-Road/Pick-up,Used,5,2,93555.0,Automatic,1,Dealer,5,1969.0,1722.0,0,BE,140.0,4,Diesel,133.0,193.0,0,0,0,0,0,0,Other,Other,No,6
Volvo,11995,Off-Road/Pick-up,Used,5,1,129460.0,Manual,1,Dealer,5,2400.0,1848.0,1,BE,129.0,12,Diesel,159.0,247.04,0,1,1,0,0,0,Leather,Other,No,6
Volvo,34490,Off-Road/Pick-up,Used,4,0,82940.0,Manual,1,Dealer,5,1969.0,1987.5,1,DE,140.0,2,Diesel,154.0,191.63764705882355,2,2,2,2,1,1,Other,1 owner,No,6
Volvo,27940,Off-Road/Pick-up,Used,5,0,62950.0,Automatic,1,Dealer,5,1969.0,1987.5,1,DE,140.0,5,Diesel,124.0,192.4596,2,2,1,0,0,1,Leather,1 owner,No,6
Volvo,33500,Off-Road/Pick-up,Used,5,1,53706.0,Automatic,0,Dealer,5,1969.0,1791.0,0,ES,140.0,3,Diesel,144.0,192.4596,1,0,0,0,0,0,Other,Other,No,6
Volvo,33490,Off-Road/Pick-up,Used,5,0,45000.0,Automatic,0,Dealer,5,1969.0,1717.0,0,DE,140.0,3,Benzine,161.0,227.03999999999994,2,2,2,1,0,0,Other,1 owner,No,6
Volvo,54880,Off-Road/Pick-up,Used,5,0,21680.0,Automatic,1,Dealer,5,1969.0,1905.0,0,DE,228.0,2,Benzine,174.0,241.32705882352943,2,2,2,1,0,0,Other,1 owner,No,6
Volvo,38790,Off-Road/Pick-up,Used,5,1,27159.0,Automatic,0,Dealer,5,1969.0,1802.0,0,ES,145.0,1,Diesel,144.0,192.4596,0,0,0,0,0,0,Other,Other,No,6
Volvo,35960,Off-Road/Pick-up,Used,5,2,40370.0,Automatic,0,Dealer,5,1969.0,1684.0,1,DE,182.0,3,Benzine,166.0,227.03999999999994,2,2,2,1,0,1,Other,1 owner,No,6
Volvo,58980,Off-Road/Pick-up,Used,5,0,24305.0,Automatic,1,Dealer,5,1969.0,2040.0,0,DE,228.0,2,Benzine,187.0,248.26666666666668,2,2,2,0,2,0,Leather,Other,No,6
Volvo,35000,Off-Road/Pick-up,Used,5,1,163468.0,Automatic,1,Dealer,5,1969.0,1848.0,0,ES,173.0,5,Diesel,139.0,214.23000000000005,1,0,0,0,0,0,Other,Other,No,6
Volvo,45780,Off-Road/Pick-up,Used,5,1,100299.0,Automatic,1,Dealer,5,1969.0,2171.0,1,DE,173.0,5,Diesel,152.0,221.13831775700945,2,2,2,1,0,1,Leather,Other,No,6
Volvo,47900,Off-Road/Pick-up,Used,4,1,116750.0,Automatic,1,Dealer,5,1969.0,2171.0,1,DE,173.0,2,Diesel,151.0,221.13831775700945,2,2,2,2,1,1,Leather,1 owner,No,6
Volvo,43990,Off-Road/Pick-up,Used,5,1,50972.0,Automatic,1,Dealer,5,1969.0,2184.0,1,DE,173.0,3,Diesel,158.0,221.13831775700945,2,2,2,2,1,1,Other,1 owner,No,6
Volvo,47500,Off-Road/Pick-up,Used,5,0,56000.0,Automatic,1,Dealer,7,1969.0,2009.0,0,ES,173.0,5,Diesel,151.0,221.13831775700945,1,0,0,0,0,0,Other,Other,No,6
